trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.005, 'e': 0.9900498337491681}",20,0,-91.86326979713982,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
2,False,"{'a': 0.005, 'e': 0.9851119396030626}",25,0,-63.02660842048324,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
3,False,"{'a': 0.005, 'e': 0.9801986733067553}",30,0,-218.6120758923349,"{0: 16, 1: 4, 2: 6, 3: 0, 4: 4}",0
4,False,"{'a': 0.005, 'e': 0.9753099120283326}",25,10,-122.11052062177245,"{0: 6, 1: 2, 2: 4, 3: 2, 4: 1}",1
5,False,"{'a': 0.005, 'e': 0.9704455335485082}",20,0,-38.951137137268184,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
6,False,"{'a': 0.005, 'e': 0.9656054162575665}",25,0,-92.15446853636345,"{0: 13, 1: 3, 2: 9, 3: 0, 4: 0}",0
7,False,"{'a': 0.005, 'e': 0.9607894391523232}",20,0,-57.548574817472144,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
8,False,"{'a': 0.005, 'e': 0.9559974818331}",20,0,-73.87335961109964,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
9,False,"{'a': 0.005, 'e': 0.951229424500714}",20,0,-64.45742611989073,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
10,False,"{'a': 0.005, 'e': 0.9464851479534838}",35,15,-89.79932923934062,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",1
11,False,"{'a': 0.005, 'e': 0.9417645335842487}",20,0,-102.104658372853,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
12,False,"{'a': 0.005, 'e': 0.9370674633774034}",20,0,-93.91470312397793,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
13,False,"{'a': 0.005, 'e': 0.9323938199059483}",25,7,-21.863731684795823,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 0}",1
14,False,"{'a': 0.005, 'e': 0.9277434863285529}",25,10,-65.11339368753144,"{0: 8, 1: 4, 2: 2, 3: 0, 4: 1}",1
15,False,"{'a': 0.005, 'e': 0.9231163463866358}",20,0,-95.98273639072981,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
16,False,"{'a': 0.005, 'e': 0.9185122844014574}",20,0,-118.52228231368878,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
17,False,"{'a': 0.005, 'e': 0.9139311852712282}",20,0,-120.32099538383488,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
18,False,"{'a': 0.005, 'e': 0.9093729344682314}",25,0,-84.59974943266458,"{0: 16, 1: 5, 2: 2, 3: 1, 4: 1}",0
19,False,"{'a': 0.005, 'e': 0.9048374180359595}",30,0,-236.58438734540877,"{0: 15, 1: 6, 2: 4, 3: 1, 4: 4}",0
20,False,"{'a': 0.005, 'e': 0.9003245225862656}",20,0,-103.95019222800558,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
21,False,"{'a': 0.005, 'e': 0.8958341352965282}",30,0,-189.55459124591007,"{0: 15, 1: 4, 2: 8, 3: 1, 4: 2}",0
22,False,"{'a': 0.005, 'e': 0.8913661439068313}",20,0,-116.93973236423315,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
23,False,"{'a': 0.005, 'e': 0.8869204367171575}",30,0,-159.92395039765412,"{0: 21, 1: 2, 2: 3, 3: 1, 4: 3}",0
24,False,"{'a': 0.005, 'e': 0.8824969025845955}",20,6,-87.53136119696941,"{0: 9, 1: 1, 2: 1, 3: 2, 4: 1}",1
25,False,"{'a': 0.005, 'e': 0.8780954309205613}",20,0,-134.92571504179972,"{0: 10, 1: 3, 2: 3, 3: 3, 4: 1}",0
26,False,"{'a': 0.005, 'e': 0.8737159116880344}",25,0,-70.4078623108574,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
27,False,"{'a': 0.005, 'e': 0.8693582353988059}",35,0,-52.194575110783774,"{0: 26, 1: 6, 2: 1, 3: 2, 4: 0}",0
28,False,"{'a': 0.005, 'e': 0.8650222931107413}",20,0,-113.49024481716317,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
29,False,"{'a': 0.005, 'e': 0.8607079764250578}",20,3,-90.84224799236574,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 1}",1
30,False,"{'a': 0.005, 'e': 0.8564151774836135}",25,0,-160.72984424557544,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
31,False,"{'a': 0.005, 'e': 0.8521437889662113}",25,0,-127.81069751332902,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 2}",0
32,False,"{'a': 0.005, 'e': 0.8478937040879159}",20,0,-155.74689709859675,"{0: 10, 1: 3, 2: 3, 3: 2, 4: 2}",0
33,False,"{'a': 0.005, 'e': 0.8436648165963837}",30,0,-37.053697733804306,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
34,False,"{'a': 0.005, 'e': 0.8394570207692074}",20,0,-170.91108049890926,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 3}",0
35,False,"{'a': 0.005, 'e': 0.835270211411272}",20,0,-62.06504437092737,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
36,False,"{'a': 0.005, 'e': 0.8311042838521256}",25,0,-216.37041980645418,"{0: 15, 1: 1, 2: 3, 3: 2, 4: 4}",0
37,False,"{'a': 0.005, 'e': 0.8269591339433623}",25,0,-83.5555968773542,"{0: 15, 1: 2, 2: 7, 3: 1, 4: 0}",0
38,False,"{'a': 0.005, 'e': 0.8228346580560184}",20,12,11.77445825621502,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,False,"{'a': 0.005, 'e': 0.8187307530779818}",20,11,-77.20464597962258,"{0: 4, 1: 1, 2: 2, 3: 1, 4: 1}",1
40,False,"{'a': 0.005, 'e': 0.8146473164114145}",25,0,-138.01361539519343,"{0: 13, 1: 3, 2: 6, 3: 2, 4: 1}",0
41,False,"{'a': 0.005, 'e': 0.8105842459701871}",25,0,-211.56917159603688,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 5}",0
42,False,"{'a': 0.005, 'e': 0.8065414401773269}",20,1,-52.606671666659125,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 0}",1
43,False,"{'a': 0.005, 'e': 0.8025187979624785}",30,0,-141.13057492332413,"{0: 16, 1: 5, 2: 7, 3: 1, 4: 1}",0
44,False,"{'a': 0.005, 'e': 0.7985162187593771}",25,2,-82.91849765035838,"{0: 18, 1: 1, 2: 0, 3: 3, 4: 1}",1
45,False,"{'a': 0.005, 'e': 0.794533602503334}",25,0,-11.867121410676205,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
46,False,"{'a': 0.005, 'e': 0.7905708496287356}",30,0,-190.7111605510542,"{0: 17, 1: 4, 2: 5, 3: 1, 4: 3}",0
47,False,"{'a': 0.005, 'e': 0.7866278610665535}",25,0,-59.009995454927896,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
48,False,"{'a': 0.005, 'e': 0.7827045382418681}",35,0,-135.13615270411145,"{0: 21, 1: 6, 2: 4, 3: 4, 4: 0}",0
49,False,"{'a': 0.005, 'e': 0.7788007830714049}",20,3,-38.29698805816927,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 0}",1
50,False,"{'a': 0.005, 'e': 0.774916497961081}",25,0,-69.40392212904891,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
51,False,"{'a': 0.005, 'e': 0.7710515858035663}",25,0,-120.47926087425883,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
52,False,"{'a': 0.005, 'e': 0.7672059499758557}",20,0,-97.06751907405702,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
53,False,"{'a': 0.005, 'e': 0.7633794943368531}",25,10,-89.03566510057047,"{0: 9, 1: 3, 2: 1, 3: 0, 4: 2}",1
54,False,"{'a': 0.005, 'e': 0.7595721232249685}",20,0,-134.8329353012071,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 2}",0
55,False,"{'a': 0.005, 'e': 0.7557837414557255}",30,0,-189.95557334942313,"{0: 15, 1: 7, 2: 5, 3: 0, 4: 3}",0
56,False,"{'a': 0.005, 'e': 0.7520142543193826}",25,0,-104.26339102997417,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
57,False,"{'a': 0.005, 'e': 0.7482635675785653}",25,0,-108.27731699859272,"{0: 19, 1: 1, 2: 1, 3: 2, 4: 2}",0
58,False,"{'a': 0.005, 'e': 0.7445315874659094}",20,9,6.71669387233826,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
59,False,"{'a': 0.005, 'e': 0.7408182206817179}",20,1,-89.32560901337635,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 1}",1
60,False,"{'a': 0.005, 'e': 0.7371233743916278}",20,0,-61.15490134295509,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
61,False,"{'a': 0.005, 'e': 0.7334469562242892}",30,0,-157.87934443080997,"{0: 15, 1: 3, 2: 7, 3: 5, 4: 0}",0
62,False,"{'a': 0.005, 'e': 0.7297888742690568}",30,0,-121.08131448276774,"{0: 20, 1: 4, 2: 3, 3: 1, 4: 2}",0
63,False,"{'a': 0.005, 'e': 0.7261490370736909}",30,0,-133.82515461070395,"{0: 14, 1: 5, 2: 9, 3: 2, 4: 0}",0
64,False,"{'a': 0.005, 'e': 0.7225273536420722}",20,0,-102.4483135133828,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
65,False,"{'a': 0.005, 'e': 0.7189237334319262}",25,14,-7.760239102422036,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
66,False,"{'a': 0.005, 'e': 0.7153380863525599}",20,0,-92.59564142087164,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
67,False,"{'a': 0.005, 'e': 0.7117703227626097}",30,18,-9.934820207877747,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
68,False,"{'a': 0.005, 'e': 0.7082203534678}",25,0,-122.62248243888108,"{0: 16, 1: 1, 2: 4, 3: 3, 4: 1}",0
69,False,"{'a': 0.005, 'e': 0.7046880897187134}",30,3,-78.39596311451187,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 2}",1
70,False,"{'a': 0.005, 'e': 0.7011734432085724}",20,0,13.22761255226316,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
71,False,"{'a': 0.005, 'e': 0.697676326071031}",20,12,-1.4496919834774307,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
72,False,"{'a': 0.005, 'e': 0.6941966508779789}",30,0,-150.44851051453503,"{0: 19, 1: 3, 2: 4, 3: 2, 4: 2}",0
73,False,"{'a': 0.005, 'e': 0.6907343306373547}",20,0,-75.61957062364063,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
74,False,"{'a': 0.005, 'e': 0.6872892787909722}",30,0,-76.09840579660478,"{0: 22, 1: 4, 2: 2, 3: 1, 4: 1}",0
75,False,"{'a': 0.005, 'e': 0.6838614092123558}",25,0,-33.34187147315754,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
76,False,"{'a': 0.005, 'e': 0.6804506362045877}",25,0,-64.40783713538706,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",1
77,False,"{'a': 0.005, 'e': 0.6770568744981647}",20,0,-81.32063632701602,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
78,False,"{'a': 0.005, 'e': 0.6736800392488677}",30,8,-8.714954675806636,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 0}",1
79,False,"{'a': 0.005, 'e': 0.6703200460356393}",20,0,-80.04495982528758,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
80,False,"{'a': 0.005, 'e': 0.6669768108584744}",30,7,-46.530365611036494,"{0: 18, 1: 3, 2: 0, 3: 1, 4: 1}",1
81,False,"{'a': 0.005, 'e': 0.6636502501363194}",20,0,-17.546946475292632,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
82,False,"{'a': 0.005, 'e': 0.6603402807049829}",20,9,-1.5826798410258047,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
83,False,"{'a': 0.005, 'e': 0.6570468198150567}",30,0,-55.3051129506477,"{0: 25, 1: 1, 2: 2, 3: 1, 4: 1}",1
84,False,"{'a': 0.005, 'e': 0.6537697851298473}",25,10,-70.44500789820638,"{0: 9, 1: 2, 2: 3, 3: 0, 4: 1}",1
85,False,"{'a': 0.005, 'e': 0.6505090947233165}",20,7,-48.30577657286277,"{0: 8, 1: 0, 2: 4, 3: 1, 4: 0}",1
86,False,"{'a': 0.005, 'e': 0.6472646670780347}",30,0,-71.61274499701666,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 2}",0
87,False,"{'a': 0.005, 'e': 0.6440364210831414}",25,0,-73.55793220690947,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
88,False,"{'a': 0.005, 'e': 0.6408242760323187}",35,20,-61.84348272994994,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 1}",1
89,False,"{'a': 0.005, 'e': 0.6376281516217733}",20,0,-48.53720505834266,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
90,False,"{'a': 0.005, 'e': 0.6344479679482282}",20,9,-56.16713424300759,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 1}",1
91,False,"{'a': 0.005, 'e': 0.631283645506926}",30,0,-173.0309165897994,"{0: 20, 1: 3, 2: 3, 3: 0, 4: 4}",0
92,False,"{'a': 0.005, 'e': 0.6281351051896408}",20,3,-63.74932463169368,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 1}",1
93,False,"{'a': 0.005, 'e': 0.6250022682827008}",25,0,-17.945761393247896,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
94,False,"{'a': 0.005, 'e': 0.62188505646502}",30,17,-10.98250909788165,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
95,False,"{'a': 0.005, 'e': 0.6187833918061408}",25,0,-64.6691961284202,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
96,False,"{'a': 0.005, 'e': 0.6156971967642851}",20,3,-18.63369641284782,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
97,False,"{'a': 0.005, 'e': 0.6126263941844161}",35,0,-261.71266651928374,"{0: 17, 1: 6, 2: 7, 3: 1, 4: 4}",0
98,False,"{'a': 0.005, 'e': 0.6095709072963093}",25,0,-131.91810693833645,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
99,False,"{'a': 0.005, 'e': 0.6065306597126334}",25,0,-60.325036364255666,"{0: 18, 1: 1, 2: 4, 3: 2, 4: 0}",0
100,False,"{'a': 0.005, 'e': 0.6035055754270405}",20,0,-3.294372333253137,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
101,False,"{'a': 0.005, 'e': 0.6004955788122659}",25,0,-55.43771326344858,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
102,False,"{'a': 0.005, 'e': 0.5975005946182375}",25,0,-22.98888581270766,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
103,False,"{'a': 0.005, 'e': 0.5945205479701944}",25,9,-39.00287626371918,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 1}",1
104,False,"{'a': 0.005, 'e': 0.5915553643668151}",20,0,-22.631357290842907,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
105,False,"{'a': 0.005, 'e': 0.5886049696783552}",25,0,-92.52228903213752,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",0
106,False,"{'a': 0.005, 'e': 0.5856692901447937}",20,0,-55.79069350992255,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
107,False,"{'a': 0.005, 'e': 0.5827482523739896}",20,0,-85.89231752539769,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
108,False,"{'a': 0.005, 'e': 0.5798417833398464}",35,0,-5.478060656259464,"{0: 31, 1: 1, 2: 3, 3: 0, 4: 0}",0
109,False,"{'a': 0.005, 'e': 0.5769498103804866}",25,12,-4.615086489656336,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
110,False,"{'a': 0.005, 'e': 0.574072261196436}",20,0,-61.42314921174841,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
111,False,"{'a': 0.005, 'e': 0.5712090638488149}",25,11,-68.40957430163112,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 2}",1
112,False,"{'a': 0.005, 'e': 0.5683601467575404}",25,0,-144.18122713612496,"{0: 16, 1: 1, 2: 4, 3: 2, 4: 2}",0
113,False,"{'a': 0.005, 'e': 0.5655254386995371}",30,0,-48.72461857661304,"{0: 24, 1: 1, 2: 3, 3: 2, 4: 0}",0
114,False,"{'a': 0.005, 'e': 0.5627048688069557}",20,0,-34.98468952409184,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
115,False,"{'a': 0.005, 'e': 0.559898366565402}",25,14,-15.865494512604053,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
116,False,"{'a': 0.005, 'e': 0.5571058618121739}",20,12,-11.165258135521883,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
117,False,"{'a': 0.005, 'e': 0.5543272847345071}",20,0,3.3967960074596397,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
118,False,"{'a': 0.005, 'e': 0.5515625658678298}",25,3,-13.307339325596843,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 0}",1
119,False,"{'a': 0.005, 'e': 0.5488116360940265}",20,0,-27.813641397881167,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
120,False,"{'a': 0.005, 'e': 0.5460744266397094}",30,7,-23.9889564629763,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 0}",1
121,False,"{'a': 0.005, 'e': 0.5433508690744998}",20,0,-8.770767691681433,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
122,False,"{'a': 0.005, 'e': 0.5406408953093166}",30,5,-49.86394634523472,"{0: 19, 1: 3, 2: 1, 3: 1, 4: 1}",1
123,False,"{'a': 0.005, 'e': 0.5379444375946745}",30,8,-60.92437952990508,"{0: 17, 1: 1, 2: 2, 3: 1, 4: 1}",1
124,False,"{'a': 0.005, 'e': 0.5352614285189903}",30,18,8.235169236752075,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
125,False,"{'a': 0.005, 'e': 0.5325918010068972}",25,0,5.855301107942747,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
126,False,"{'a': 0.005, 'e': 0.5299354883175685}",25,0,-15.751131573299793,"{0: 18, 1: 5, 2: 2, 3: 0, 4: 0}",0
127,False,"{'a': 0.005, 'e': 0.5272924240430485}",30,0,-102.4451003786956,"{0: 21, 1: 4, 2: 3, 3: 0, 4: 2}",0
128,False,"{'a': 0.005, 'e': 0.5246625421065929}",25,15,-20.41608611467003,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
129,False,"{'a': 0.005, 'e': 0.522045776761016}",20,0,-68.45153780934427,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
130,False,"{'a': 0.005, 'e': 0.5194420625870482}",35,22,-112.67187312839378,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 3}",1
131,False,"{'a': 0.005, 'e': 0.5168513344916992}",20,7,-15.31433871764291,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
132,False,"{'a': 0.005, 'e': 0.5142735277066319}",20,2,-58.44668400175738,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
133,False,"{'a': 0.005, 'e': 0.5117085777865424}",35,0,-87.96384542594912,"{0: 26, 1: 3, 2: 3, 3: 2, 4: 1}",0
134,False,"{'a': 0.005, 'e': 0.5091564206075492}",20,0,-109.72150086563596,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
135,False,"{'a': 0.005, 'e': 0.5066169923655895}",35,7,-13.630239204562251,"{0: 23, 1: 0, 2: 5, 3: 0, 4: 0}",1
136,False,"{'a': 0.005, 'e': 0.5040902295748255}",20,0,-124.19396916849438,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
137,False,"{'a': 0.005, 'e': 0.5015760690660555}",25,9,-25.020515248562617,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 1}",1
138,False,"{'a': 0.005, 'e': 0.49907444798513595}",25,0,-49.08962311860674,"{0: 18, 1: 0, 2: 7, 3: 0, 4: 0}",0
139,False,"{'a': 0.005, 'e': 0.49658530379140947}",30,13,-57.207382924098454,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
140,False,"{'a': 0.005, 'e': 0.4941085742561417}",20,4,-22.87060447485722,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 0}",1
141,False,"{'a': 0.005, 'e': 0.4916441974609651}",20,0,-63.835198635286744,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
142,False,"{'a': 0.005, 'e': 0.48919211179633154}",20,9,-71.43465393114104,"{0: 7, 1: 1, 2: 0, 3: 2, 4: 1}",1
143,False,"{'a': 0.005, 'e': 0.4867522559599717}",20,9,-20.307762383840526,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
144,False,"{'a': 0.005, 'e': 0.48432456895536247}",30,0,-95.11864619584884,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
145,False,"{'a': 0.005, 'e': 0.48190899009020244}",25,0,-3.0377663050022923,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
146,False,"{'a': 0.005, 'e': 0.4795054589748941}",20,11,-76.89063733555568,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 2}",1
147,False,"{'a': 0.005, 'e': 0.4771139155210344}",30,14,-45.89134318910239,"{0: 11, 1: 0, 2: 4, 3: 1, 4: 0}",1
148,False,"{'a': 0.005, 'e': 0.4747342999399124}",20,0,-115.97285341816914,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
149,False,"{'a': 0.005, 'e': 0.4723665527410147}",20,6,-73.32669001831452,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
150,False,"{'a': 0.005, 'e': 0.47001061473053796}",25,19,11.209996499218207,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.005, 'e': 0.46766642700990924}",30,0,-65.56635159657077,"{0: 22, 1: 3, 2: 4, 3: 0, 4: 1}",0
152,False,"{'a': 0.005, 'e': 0.4653339309743134}",25,0,-37.82146224573211,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
153,False,"{'a': 0.005, 'e': 0.46301306831122807}",35,0,3.5534702188330582,"{0: 29, 1: 3, 2: 3, 3: 0, 4: 0}",0
154,False,"{'a': 0.005, 'e': 0.4607037809989658}",20,3,-10.134701008963537,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
155,False,"{'a': 0.005, 'e': 0.4584060113052235}",25,11,-5.505495779353777,"{0: 11, 1: 2, 2: 0, 3: 1, 4: 0}",1
156,False,"{'a': 0.005, 'e': 0.4561197017856392}",20,0,-50.651651573922706,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
157,False,"{'a': 0.005, 'e': 0.45384479528235583}",20,0,1.806377141660742,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
158,False,"{'a': 0.005, 'e': 0.4515812349225922}",25,0,-60.64157554041957,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
159,False,"{'a': 0.005, 'e': 0.44932896411722156}",20,11,-6.6980727492798575,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
160,False,"{'a': 0.005, 'e': 0.4470879265593564}",20,11,4.472062744187873,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.005, 'e': 0.4448580662229411}",25,5,-68.2006616815356,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",1
162,False,"{'a': 0.005, 'e': 0.4426393273613511}",20,0,13.413333261212284,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
163,False,"{'a': 0.005, 'e': 0.44043165450599925}",30,0,-77.89476281240712,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
164,False,"{'a': 0.005, 'e': 0.4382349924649492}",20,9,-76.02585097830259,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 2}",1
165,False,"{'a': 0.005, 'e': 0.43604928632153556}",30,13,6.575768507967641,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
166,False,"{'a': 0.005, 'e': 0.4338744814329909}",25,0,-16.226372083035912,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
167,False,"{'a': 0.005, 'e': 0.43171052342907973}",25,13,-23.267000469697816,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
168,False,"{'a': 0.005, 'e': 0.42955735821073915}",35,25,-4.800538220070231,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
169,False,"{'a': 0.005, 'e': 0.4274149319487267}",20,9,18.77692683736474,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.005, 'e': 0.42528319108227414}",35,16,-53.318970930087254,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 0}",1
171,False,"{'a': 0.005, 'e': 0.4231620823177488}",20,0,-92.64798287098031,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
172,False,"{'a': 0.005, 'e': 0.4210515526273212}",30,0,5.546219321280653,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
173,False,"{'a': 0.005, 'e': 0.418951549247639}",25,16,-0.2683576897129565,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
174,False,"{'a': 0.005, 'e': 0.4168620196785084}",25,11,-0.7475323217684853,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
175,False,"{'a': 0.005, 'e': 0.4147829116815814}",20,0,-1.1919728245661516,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
176,False,"{'a': 0.005, 'e': 0.4127141732790497}",20,0,-3.996483304269109,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
177,False,"{'a': 0.005, 'e': 0.4106557527523455}",30,11,-19.20894936806572,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 1}",1
178,False,"{'a': 0.005, 'e': 0.40860759864084845}",30,0,-9.658648721698391,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",1
179,False,"{'a': 0.005, 'e': 0.4065696597405991}",20,5,3.859001487726892,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
180,False,"{'a': 0.005, 'e': 0.4045418851030188}",20,11,14.444197886561,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.005, 'e': 0.40252422403363597}",20,11,-1.4321215947540988,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
182,False,"{'a': 0.005, 'e': 0.4005166260908188}",30,10,-35.54650296016724,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",1
183,False,"{'a': 0.005, 'e': 0.39851904108451414}",20,1,-30.116948140296262,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 0}",1
184,False,"{'a': 0.005, 'e': 0.39653141907499284}",25,11,-66.75157148258911,"{0: 8, 1: 2, 2: 3, 3: 0, 4: 1}",1
